SK_ID_CURR,TARGET
100001,0.11522895008332672
100005,0.15244078985465284
100013,0.033727534797872646
100028,0.033727534797872646
100038,0.06537908883441805
100042,0.06537908883441805
100057,0.033727534797872646
100065,0.06537908883441805
100066,0.033727534797872646
100067,0.11522895008332672
100074,0.11522895008332672
100090,0.06537908883441805
100091,0.06537908883441805
100092,0.15244078985465284
100106,0.033727534797872646
100107,0.11522895008332672
100109,0.11522895008332672
100117,0.033727534797872646
100128,0.15244078985465284
100141,0.06537908883441805
100150,0.033727534797872646
100168,0.033727534797872646
100169,0.11522895008332672
100170,0.06537908883441805
100171,0.033727534797872646
100172,0.07818915475010618
100184,0.15244078985465284
100187,0.07818915475010618
100212,0.06537908883441805
100222,0.11522895008332672
100223,0.033727534797872646
100232,0.033727534797872646
100241,0.07818915475010618
100245,0.033727534797872646
100253,0.033727534797872646
100256,0.06537908883441805
100271,0.033727534797872646
100278,0.11522895008332672
100280,0.033727534797872646
100306,0.15244078985465284
100311,0.24052014185687007
100312,0.033727534797872646
100330,0.06537908883441805
100331,0.06537908883441805
100352,0.11522895008332672
100358,0.15244078985465284
100367,0.033727534797872646
100382,0.24052014185687007
100384,0.06537908883441805
100385,0.11522895008332672
100386,0.033727534797872646
100399,0.06537908883441805
100404,0.11522895008332672
100416,0.033727534797872646
100422,0.033727534797872646
100426,0.06537908883441805
100438,0.033727534797872646
100444,0.07818915475010618
100445,0.06537908883441805
100446,0.07818915475010618
100447,0.033727534797872646
100450,0.06537908883441805
100466,0.06537908883441805
100483,0.06537908883441805
100484,0.033727534797872646
100494,0.07818915475010618
100510,0.15244078985465284
100512,0.06537908883441805
100517,0.033727534797872646
100548,0.15244078985465284
100551,0.06537908883441805
100552,0.06537908883441805
100553,0.033727534797872646
100561,0.24052014185687007
100568,0.24052014185687007
100569,0.06537908883441805
100591,0.06537908883441805
100592,0.033727534797872646
100602,0.06537908883441805
100607,0.033727534797872646
100613,0.06537908883441805
100617,0.1961997984741615
100618,0.11522895008332672
100622,0.15244078985465284
100625,0.06537908883441805
100677,0.11522895008332672
100699,0.07818915475010618
100702,0.24052014185687007
100711,0.15244078985465284
100729,0.15244078985465284
100740,0.15244078985465284
100744,0.06537908883441805
100745,0.033727534797872646
100747,0.11522895008332672
100751,0.24052014185687007
100752,0.06537908883441805
100753,0.1961997984741615
100754,0.24052014185687007
100760,0.033727534797872646
100762,0.11522895008332672
100763,0.07818915475010618
100765,0.033727534797872646
100770,0.11522895008332672
100772,0.033727534797872646
100777,0.06537908883441805
100791,0.033727534797872646
100792,0.033727534797872646
100797,0.033727534797872646
100823,0.033727534797872646
100826,0.033727534797872646
100830,0.033727534797872646
100836,0.15244078985465284
100872,0.033727534797872646
100910,0.06537908883441805
100913,0.24052014185687007
100918,0.06537908883441805
100931,0.033727534797872646
100952,0.06537908883441805
100953,0.033727534797872646
100965,0.24052014185687007
100970,0.033727534797872646
100982,0.06537908883441805
100983,0.11522895008332672
100984,0.06537908883441805
100987,0.033727534797872646
100997,0.06537908883441805
100998,0.07818915475010618
101002,0.11522895008332672
101005,0.15244078985465284
101008,0.06537908883441805
101020,0.06537908883441805
101021,0.07818915475010618
101024,0.06537908883441805
101025,0.11522895008332672
101026,0.07818915475010618
101031,0.033727534797872646
101041,0.06537908883441805
101051,0.033727534797872646
101055,0.06537908883441805
101056,0.24052014185687007
101057,0.06537908883441805
101064,0.033727534797872646
101079,0.15244078985465284
101087,0.033727534797872646
101090,0.033727534797872646
101092,0.06537908883441805
101097,0.06537908883441805
101099,0.033727534797872646
101107,0.033727534797872646
101118,0.033727534797872646
101125,0.06537908883441805
101126,0.033727534797872646
101128,0.033727534797872646
101136,0.15244078985465284
101140,0.11522895008332672
101149,0.15244078985465284
