SK_ID_CURR,TARGET
100001,0.25369013044252203
100005,0.516358721337601
100013,0.06797204352084242
100028,0.2602443939918023
100038,0.6707091529499598
100042,0.23906325455187605
100057,0.04628347705601293
100065,0.318448712231832
100066,0.1306942601393225
100067,0.37735349954367137
100074,0.4143610755296374
100090,0.31774542766025005
100091,0.7362185353939956
100092,0.4728958985779692
100106,0.4246829342295072
100107,0.5257486936031708
100109,0.24152123059546976
100117,0.16283464291907124
100128,0.28255441445592233
100141,0.13844691556171806
100150,0.23081394040145958
100168,0.078223832118393
100169,0.16777613700485838
100170,0.44557134732283393
100171,0.4257825301355077
100172,0.534407547064405
100184,0.4774542575301598
100187,0.38791484519894226
100212,0.3583684649131938
100222,0.46046432953756733
100223,0.16209937643682426
100232,0.14054811253206256
100241,0.6483059305914625
100245,0.12057746999879093
100253,0.11399278080186154
100256,0.41826853434219785
100271,0.09059382189761359
100278,0.8524716682257905
100280,0.05501297713018225
100306,0.7552633001127914
100311,0.6336873977140345
100312,0.15096063196960685
100330,0.4941560059702106
100331,0.27223536546519556
100352,0.6937566661077728
100358,0.42648688199166873
100367,0.1784635164615796
100382,0.5690036386831381
100384,0.6052143372939376
100385,0.3183265335959117
100386,0.2346356456135486
100399,0.1631804992921339
100404,0.35049534092299084
100416,0.1634107226008794
100422,0.3797365601220907
100426,0.3042803835036071
100438,0.19514356236715025
100444,0.5910710081382222
100445,0.7436566419491314
100446,0.47457719174516483
100447,0.10304624605554746
100450,0.42034315961243307
100466,0.10355962612015582
100483,0.11363786130548204
100484,0.08567031847892209
100494,0.3356142684249994
100510,0.6989752351826295
100512,0.06673050718976928
100517,0.23725538619309705
100548,0.17021442170085418
100551,0.18506776251249604
100552,0.3794513897310952
100553,0.13882421461649352
100561,0.556873482505044
100568,0.8615392454796441
100569,0.11885737669703156
100591,0.5281425727447426
100592,0.18899383260534605
100602,0.5518571147487114
100607,0.4371042356924279
100613,0.41982429278854394
100617,0.579194554307089
100618,0.32964495781578185
100622,0.5220178557675913
100625,0.6637181420417917
100677,0.4005147574941175
100699,0.1853136323882742
100702,0.8414702982497542
100711,0.3620197920817483
100729,0.6575260091983541
100740,0.7562204054310276
100744,0.8034982061773188
100745,0.3453368478267949
100747,0.5157343182713393
100751,0.7876519282444641
100752,0.33235643399446335
100753,0.7353151288073831
100754,0.7267782708872293
100760,0.16993045771341458
100762,0.4575922486242094
100763,0.31427749071873357
100765,0.23134411930477286
100770,0.4813321587223288
100772,0.15324073314780978
100777,0.2630014213027049
100791,0.13323505948607228
100792,0.06420762153465669
100797,0.18694165425868658
100823,0.2634672948782111
100826,0.20484249297252352
100830,0.2514645592751893
100836,0.6672627213743143
100872,0.37398931402484004
100910,0.2405920439505237
100913,0.41444539379072076
100918,0.18482987744933976
100931,0.08094272259049966
100952,0.23017939053106834
100953,0.12543395250428313
100965,0.6698485900325902
100970,0.19800427339573295
100982,0.6666075396090547
100983,0.8066301091401148
100984,0.1830352064300057
100987,0.1839572947392598
100997,0.35824509505813373
100998,0.6897993595689487
101002,0.18011126797769408
101005,0.7551794974941868
101008,0.8696804339148908
101020,0.5558759466331992
101021,0.13994342957000946
101024,0.2848090548999551
101025,0.6990742304885839
101026,0.28818781665176946
101031,0.13976489626889238
101041,0.2172541083536927
